"","Season","Name","Team","Age","PA","BB%","K%","BB/K","ISO","BABIP","SB","CS","Spd","wSB","GB/FB","GB%","LD%","FB%","IFFB%","SwStr%","Oppo%","Cent%","Pull%","Level","wRC.","PlayerId","SB_PA","Key","PlayerList"
"448",2021,"Justin Lopez","SDP",21,315,0.1047619,0.31746032,0.33,0.13978495,0.31609195,2,0,3.82874042935537,-0.0717521822080016,0.7625,0.34857143,0.19428571,0.45714286,0.2125,0.15151515,0.34065934,0.2967033,0.36263736,"A+",83.4585684232836,"sa3002670",0.00634920634920635,"sa3002670SDPA+","Justin Lopez SDP-A+"
"449",2021,"Alexander Hernandez","ARI",22,71,0.11267606,0.25352113,0.44444444,0.16393442,0.3902439,1,3,2.01385809999984,-1.44187747407704,1.75,0.5,0.21428571,0.28571429,0.08333333,0.13962264,0.23255814,0.3255814,0.44186047,"A",123.856302912246,"sa3002696",0.0140845070422535,"sa3002696ARIA","Alexander Hernandez ARI-A"
"450",2021,"Jose Curpa","ARI",21,110,0.2,0.28181818,0.70967742,0.0952381,0.22641509,11,2,8.10741127997364,0.998708873055875,1.14285714,0.47058824,0.11764706,0.41176471,0.23809524,0.14008621,0.52830189,0.18867925,0.28301887,"A",72.3879003288318,"sa3002703",0.1,"sa3002703ARIA","Jose Curpa ARI-A"
"451",2021,"Jose Tortolero","PHI",21,85,0.10588235,0.22352941,0.47368421,0.08333333,0.21153846,3,1,4.90290926958863,0.024262351449579,0.7037037,0.35185185,0.14814815,0.5,0.37037037,0.10650888,0.40740741,0.22222222,0.37037037,"A+",54.6684856860029,"sa3002708",0.0352941176470588,"sa3002708PHIA+","Jose Tortolero PHI-A+"
"452",2021,"Juan Aparicio","PHI",21,152,0.11184211,0.21052632,0.53125,0.13846153,0.24210526,0,0,1.86160714285714,-0.289049595594406,0.825,0.34736842,0.23157895,0.42105263,0.25,0.10630631,0.30612245,0.29591837,0.39795918,"A",86.5183459359312,"sa3002710",0,"sa3002710PHIA","Juan Aparicio PHI-A"
"453",2021,"Nicolas Torres","PHI",21,262,0.13358779,0.26335878,0.50724638,0.10619469,0.32679739,10,4,6.04227618891465,-0.43936750665307,1.36956522,0.43448276,0.24827586,0.31724138,0.36956522,0.12166172,0.32679739,0.24183007,0.43137255,"A",94.2631687201121,"sa3002711",0.0381679389312977,"sa3002711PHIA","Nicolas Torres PHI-A"
"454",2021,"Axel Andueza","ARI",22,228,0.07894737,0.15789474,0.5,0.06698565,0.28070175,6,4,3.57179958536577,-1.17684953846037,2.26190476,0.56547619,0.18452381,0.25,0.16666667,0.07017544,0.37572254,0.21965318,0.40462428,"A+",70.2495259658759,"sa3002712",0.0263157894736842,"sa3002712ARIA+","Axel Andueza ARI-A+"
"455",2021,"Lazaro Alonso","MIA",26,205,0.1804878,0.35121951,0.51388889,0.13772455,0.34444444,1,0,2.38382742595386,0.162714143982157,3.52941176,0.65934066,0.15384615,0.18681319,0,0.12669683,0.32631579,0.21052632,0.46315789,"AA",105.389157854466,"sa3002722",0.0048780487804878,"sa3002722MIAAA","Lazaro Alonso MIA-AA"
"456",2021,"Tanner Nishioka","BOS",26,163,0.04907975,0.26993865,0.18181818,0.125,0.31313131,1,2,3.33644160558102,-0.750045251101255,0.93181818,0.40196078,0.16666667,0.43137255,0.13636364,0.14910859,0.28846154,0.25,0.46153846,"AA",85.3740052739707,"sa3002754",0.00613496932515337,"sa3002754BOSAA","Tanner Nishioka BOS-AA"
"457",2021,"Mason McCoy","BAL",26,325,0.09230769,0.27076923,0.34090909,0.1580756,0.30808081,11,2,7.28099141517447,0.986430279910564,1.33333333,0.44897959,0.21428571,0.33673469,0.25757576,0.11666667,0.30434783,0.22705314,0.46859903,"AAA",83.4093042270101,"sa3002758",0.0338461538461538,"sa3002758BALAAA","Mason McCoy BAL-AAA"
"458",2021,"Tanner Kirwer","TOR",25,170,0.15882353,0.19411765,0.81818182,0.18978102,0.33673469,25,2,8.70945946134525,3.57507655397057,1.27027027,0.45631068,0.18446602,0.3592233,0.40540541,0.08658009,0.34285714,0.20952381,0.44761905,"A+",145.996932148942,"sa3002831",0.147058823529412,"sa3002831TORA+","Tanner Kirwer TOR-A+"
"459",2021,"Tanner Kirwer","TOR",25,118,0.11864407,0.30508475,0.38888889,0.10891089,0.3015873,13,2,7.03881452056685,1.66132471943274,1.29166667,0.49206349,0.12698413,0.38095238,0.29166667,0.108,0.22727273,0.25757576,0.51515152,"AA",83.2963098358274,"sa3002831",0.110169491525424,"sa3002831TORAA","Tanner Kirwer TOR-AA"
"460",2021,"Brock Lundquist","TOR",25,99,0.12121212,0.41414141,0.29268293,0.08641975,0.31707317,0,0,2.01785714285714,-0.0438554626889526,0.82352941,0.33333333,0.26190476,0.4047619,0.17647059,0.17002237,0.34883721,0.30232558,0.34883721,"AA",65.0131755550863,"sa3002834",0,"sa3002834TORAA","Brock Lundquist TOR-AA"
"461",2021,"Evan Mendoza","STL",25,307,0.0781759,0.23127036,0.33802817,0.03284672,0.33980583,12,3,5.17690520101331,0.671186408959329,2.0625,0.49009901,0.27227723,0.23762376,0.27083333,0.11719418,0.4057971,0.22222222,0.37198068,"AAA",66.2878964095446,"sa3002836",0.0390879478827362,"sa3002836STLAAA","Evan Mendoza STL-AAA"
"462",2021,"Cesar Izturis Jr.","SEA",21,283,0.05300353,0.22261484,0.23809524,0.09885931,0.3030303,5,4,3.72255822456674,-1.37450173217803,1.21212121,0.41884817,0.23560209,0.34554974,0.1969697,0.15609265,0.31683168,0.25247525,0.43069307,"A",65.0443032982011,"sa3002847",0.0176678445229682,"sa3002847SEAA","Cesar Izturis Jr. SEA-A"
"463",2021,"Robert Perez","SEA",21,346,0.07225434,0.25433526,0.28409091,0.17263844,0.3507109,0,0,3.04058439285714,-0.516682531684637,1.6,0.47926267,0.22119816,0.29953917,0.30769231,0.17750439,0.29596413,0.2735426,0.43049327,"A",108.548381668378,"sa3002851",0,"sa3002851SEAA","Robert Perez SEA-A"
"464",2021,"Alexander Campos","OAK",21,58,0.12068966,0.25862069,0.46666667,0.16,0.24242424,0,1,1.61553606453932,-0.586605293676257,1.58333333,0.55882353,0.08823529,0.35294118,0.33333333,0.06113537,0.34285714,0.28571429,0.37142857,"A",79.4953170710355,"sa3002852",0,"sa3002852OAKA","Alexander Campos OAK-A"
"465",2021,"Carlos Luis","SDP",21,86,0.06976744,0.19767442,0.35294118,0.0875,0.24193548,0,0,2.64285714285714,-0.0954739460721612,4.36363636,0.8,0.01666667,0.18333333,0.09090909,0.12140575,0.34920635,0.12698413,0.52380952,"A",44.3278749374928,"sa3002860",0,"sa3002860SDPA","Carlos Luis SDP-A"
"466",2021,"Ismael Alcantara","LAD",22,126,0.05555556,0.38095238,0.14583333,0.31304348,0.50847458,2,1,7.11085886327859,-0.27646311931312,2.14285714,0.46153846,0.32307692,0.21538462,0,0.18471338,0.25,0.36764706,0.38235294,"A",155.881193351139,"sa3002862",0.0158730158730159,"sa3002862LADA","Ismael Alcantara LAD-A"
"467",2021,"Wladimir Chalo","LAD",21,156,0.07692308,0.31410256,0.24489796,0.13970588,0.25882353,0,0,1.53991595535714,-0.185331777669489,1.33333333,0.45454545,0.20454545,0.34090909,0.33333333,0.17142857,0.37078652,0.17977528,0.4494382,"A",63.1067577791929,"sa3002863",0,"sa3002863LADA","Wladimir Chalo LAD-A"
"468",2021,"Gilberto Vizcarra","SDP",22,180,0.05555556,0.14444444,0.38461538,0.09876543,0.28057554,0,0,4.19132651785714,-0.235876807942986,0.7704918,0.35606061,0.18181818,0.46212121,0.29508197,0.08398134,0.29078014,0.19858156,0.5106383,"A",68.2940718667749,"sa3002865",0,"sa3002865SDPA","Gilberto Vizcarra SDP-A"
"469",2021,"Eric Wagaman","NYY",23,126,0.14285714,0.29365079,0.48648649,0.10377358,0.27536232,0,0,3.70704633035714,-0.165443196892738,0.96428571,0.38571429,0.21428571,0.4,0.28571429,0.11698113,0.27142857,0.32857143,0.4,"A+",72.4760891148764,"sa3002875",0,"sa3002875NYYA+","Eric Wagaman NYY-A+"
"470",2021,"Eric Wagaman","NYY",23,100,0.1,0.26,0.38461538,0.1724138,0.27419355,1,0,5.27625072864915,0.0627014450728893,0.75,0.33333333,0.22222222,0.44444444,0.25,0.09375,0.21875,0.296875,0.484375,"A",81.7066712330192,"sa3002875",0.01,"sa3002875NYYA","Eric Wagaman NYY-A"
"471",2021,"Irving Lopez","STL",26,90,0.06666667,0.18888889,0.35294118,0.09638554,0.28787879,0,0,2.26785714285714,-0.0828228117898106,0.67741935,0.32307692,0.2,0.47692308,0.38709677,0.09248555,0.27272727,0.25757576,0.46969697,"AAA",64.2368437274765,"sa3002878",0,"sa3002878STLAAA","Irving Lopez STL-AAA"
"472",2021,"Irving Lopez","STL",26,88,0.03409091,0.29545455,0.11538462,0.09756098,0.27272727,0,0,5.14285714285714,-0.00895603332901373,0.64,0.2962963,0.24074074,0.46296296,0.36,0.12386707,0.15789474,0.31578947,0.52631579,"AA",41.9123775003793,"sa3002878",0,"sa3002878STLAA","Irving Lopez STL-AA"
"473",2021,"Danny Edgeworth","COL",25,102,0.03921569,0.32352941,0.12121212,0.13829787,0.27586207,0,0,1.70535714285714,-0.0345639660954475,1.28571429,0.44262295,0.21311475,0.3442623,0.14285714,0.18644068,0.33870968,0.30645161,0.35483871,"AAA",41.8370189373744,"sa3002880",0,"sa3002880COLAAA","Danny Edgeworth COL-AAA"
"474",2021,"Zach Jarrett","BAL",26,239,0.12970711,0.30962343,0.41891892,0.17073171,0.32258065,10,3,6.79748218799511,0.380163786932826,2.03030303,0.51937984,0.2248062,0.25581395,0.18181818,0.170347,0.3129771,0.23664122,0.45038168,"AAA",100.050063724787,"sa3002883",0.0418410041841004,"sa3002883BALAAA","Zach Jarrett BAL-AAA"
"475",2021,"Christopher Morel","CHC",22,317,0.0977918,0.29337539,0.33333333,0.19285714,0.25139665,10,2,7.76768018222594,1.09091049805283,0.82142857,0.36898396,0.18181818,0.44919786,0.33333333,0.15594059,0.26701571,0.19895288,0.53403141,"AA",85.032242491664,"sa3003171",0.0315457413249211,"sa3003171CHCAA","Christopher Morel CHC-AA"
"476",2021,"Ernesto Martinez","MIL",22,244,0.10655738,0.27459016,0.3880597,0.23671498,0.35338346,27,2,9.63094741803787,3.84125097747892,0.91071429,0.36428571,0.23571429,0.4,0.26785714,0.16357688,0.33566434,0.29370629,0.37062937,"A",136.510545252343,"sa3003173",0.110655737704918,"sa3003173MILA","Ernesto Martinez MIL-A"
"477",2021,"Reyny Reyes","CIN",22,99,0.04040404,0.22222222,0.18181818,0.03225806,0.30985915,1,1,3.13863734001137,-0.462232120335102,1.65,0.47826087,0.23188406,0.28985507,0.35,0.14880952,0.30555556,0.26388889,0.43055556,"A",53.5005564121692,"sa3003178",0.0101010101010101,"sa3003178CINA","Reyny Reyes CIN-A"
"478",2021,"Marcos Brito","OAK",21,69,0.05797101,0.56521739,0.1025641,0.015625,0.24,3,0,6.95749744145188,0.539346156176179,2.66666667,0.64,0.12,0.24,0.33333333,0.19133574,0.12,0.32,0.56,"A+",-25.3756680585785,"sa3003183",0.0434782608695652,"sa3003183OAKA+","Marcos Brito OAK-A+"
"479",2021,"Marcos Brito","OAK",21,52,0.19230769,0.36538462,0.52631579,0.02380953,0.47826087,2,2,3.80611050086849,-0.728281665593385,2.5,0.65217391,0.08695652,0.26086957,0.33333333,0.11904762,0.34782609,0.30434783,0.34782609,"A",101.598261408854,"sa3003183",0.0384615384615385,"sa3003183OAKA","Marcos Brito OAK-A"
"480",2021,"Yunior Severino","MIN",21,66,0.12121212,0.25757576,0.47058824,0.19298246,0.61538462,0,0,1.08035714285714,-0.16848292434588,1.90909091,0.525,0.2,0.275,0,0.14391144,0.35,0.25,0.4,"A+",213.608438889076,"sa3003185",0,"sa3003185MINA+","Yunior Severino MIN-A+"
"481",2021,"Yunior Severino","MIN",21,268,0.11940299,0.27985075,0.42666667,0.14847162,0.33774834,2,0,4.14147737767702,-0.105836786329746,1.5952381,0.44078947,0.28289474,0.27631579,0.16666667,0.15915363,0.32911392,0.2278481,0.44303797,"A",105.602556993183,"sa3003185",0.00746268656716418,"sa3003185MINA","Yunior Severino MIN-A"
"482",2021,"Ivan Herrera","STL",21,336,0.1547619,0.22916667,0.67532468,0.13868613,0.2642487,2,1,2.30696854950675,-0.108525028161238,1.51612903,0.47236181,0.2160804,0.31155779,0.25806452,0.06931408,0.31188119,0.21287129,0.47524752,"AA",96.8048292724073,"sa3003191",0.00595238095238095,"sa3003191STLAA","Ivan Herrera STL-AA"
"483",2021,"Ranser Amador","CIN",22,96,0.05208333,0.36458333,0.14285714,0.11111112,0.38181818,4,0,8.93369921606879,0.648248974233865,2,0.60377358,0.09433962,0.30188679,0.3125,0.23006135,0.24561404,0.22807018,0.52631579,"A",71.6080602658532,"sa3003192",0.0416666666666667,"sa3003192CINA","Ranser Amador CIN-A"
"484",2021,"Freudis Nova","HOU",21,243,0.09876543,0.32921811,0.3,0.11009174,0.34328358,8,1,5.80585196013609,0.822628470137715,1.48780488,0.45522388,0.23880597,0.30597015,0.26829268,0.13447927,0.29710145,0.21014493,0.49275362,"A+",80.2821654788922,"sa3003195",0.0329218106995885,"sa3003195HOUA+","Freudis Nova HOU-A+"
"485",2021,"David Garcia","TEX",21,244,0.06967213,0.2295082,0.30357143,0.08144796,0.32317073,0,0,1.83928570535714,-0.325716293882578,1.80487805,0.47133758,0.26751592,0.2611465,0.12195122,0.13218391,0.34146341,0.29268293,0.36585366,"A+",78.525867605343,"sa3003197",0,"sa3003197TEXA+","David Garcia TEX-A+"
"486",2021,"Debby Santana","CIN",20,125,0.064,0.344,0.18604651,0.0614035,0.28985507,1,0,4.04597794344527,-0.0167871937155723,2.22222222,0.57142857,0.17142857,0.25714286,0.38888889,0.18284424,0.33802817,0.25352113,0.4084507,"A",47.5300278626951,"sa3003210",0.008,"sa3003210CINA","Debby Santana CIN-A"
"487",2021,"Felix Familia","KCR",22,213,0.09389671,0.19248826,0.48780488,0.04891305,0.34965035,0,0,0.857142830357143,-0.629624757915735,1.71428571,0.44444444,0.2962963,0.25925926,0.28571429,0.12307692,0.30985915,0.23943662,0.45070423,"A",96.9451163647011,"sa3003213",0,"sa3003213KCRA","Felix Familia KCR-A"
"488",2021,"Daniel Ozoria","MIN",20,86,0.03488372,0.27906977,0.125,0.04878049,0.29310345,5,4,5.71409530284948,-0.948565980885177,1.36842105,0.47272727,0.18181818,0.34545455,0.47368421,0.17586207,0.29824561,0.26315789,0.43859649,"A+",39.7682105575554,"sa3003218",0.0581395348837209,"sa3003218MINA+","Daniel Ozoria MIN-A+"
"489",2021,"Rafael Lantigua","TOR",23,246,0.1097561,0.2398374,0.45762712,0.15207373,0.31372549,14,5,6.48438443938265,-0.0569616332650184,0.95238095,0.39473684,0.19078947,0.41447368,0.33333333,0.11413613,0.30188679,0.28930818,0.40880503,"A+",99.9146659681556,"sa3003219",0.0569105691056911,"sa3003219TORA+","Rafael Lantigua TOR-A+"
"490",2021,"Jordan Diaz","OAK",20,310,0.07096774,0.16129032,0.44,0.19928826,0.30222222,2,3,3.30617861011152,-1.44725038763135,1.55128205,0.52380952,0.13852814,0.33766234,0.15384615,0.11446886,0.33474576,0.24152542,0.42372881,"A+",117.959551392479,"sa3003221",0.00645161290322581,"sa3003221OAKA+","Jordan Diaz OAK-A+"
"491",2021,"Aldenis Sanchez","NYY",22,76,0.10526316,0.17105263,0.61538462,0.12307692,0.53846154,13,4,6.39299392386949,0.478587057441473,3.2,0.64,0.16,0.2,0.3,0.09558824,0.28846154,0.17307692,0.53846154,"A",196.657730842844,"sa3003222",0.171052631578947,"sa3003222NYYA","Aldenis Sanchez NYY-A"
"492",2021,"Julio De La Cruz","LAA",20,101,0.12871287,0.34653465,0.37142857,0.11494253,0.31372549,6,1,8.11248366835506,0.54600135050714,2.41666667,0.59183673,0.16326531,0.24489796,0.16666667,0.17848411,0.34615385,0.23076923,0.42307692,"A",68.8962388024345,"sa3003224",0.0594059405940594,"sa3003224LAAA","Julio De La Cruz LAA-A"
"493",2021,"Julio De La Cruz","LAA",20,50,0.1,0.56,0.17857143,0.02272727,0.17647059,1,0,5.797241565738,0.141912592574954,1.8,0.52941176,0.17647059,0.29411765,0.2,0.25229358,0.41176471,0.29411765,0.29411765,"A+",-22.2176762555453,"sa3003224",0.02,"sa3003224LAAA+","Julio De La Cruz LAA-A+"
"494",2021,"Gabriel Moreno","TOR",21,145,0.09655172,0.15172414,0.63636364,0.27777778,0.39795918,1,2,4.04475538204473,-0.759790909476578,1.25641026,0.48039216,0.1372549,0.38235294,0.07692308,0.0713128,0.30841121,0.24299065,0.44859813,"AA",191.268374452001,"sa3003226",0.00689655172413793,"sa3003226TORAA","Gabriel Moreno TOR-AA"
"495",2021,"Johan Lopez","TBR",20,232,0.125,0.28017241,0.44615385,0.16145833,0.31707317,11,1,7.44551793555467,1.13822025898844,1.04081633,0.3984375,0.21875,0.3828125,0.28571429,0.14473684,0.2248062,0.27906977,0.49612403,"A",108.881153668297,"sa3003228",0.0474137931034483,"sa3003228TBRA","Johan Lopez TBR-A"
"496",2021,"Jhon Torres","STL",21,324,0.05555556,0.22839506,0.24324324,0.12751678,0.31363636,2,4,3.58076751825871,-1.91922842338681,1.36,0.46575342,0.19178082,0.34246575,0.25333333,0.12699681,0.33777778,0.19555556,0.46666667,"A+",88.1234239069946,"sa3003233",0.00617283950617284,"sa3003233STLA+","Jhon Torres STL-A+"
"497",2021,"Wilfred Astudillo","CIN",21,50,0.08,0.12,0.66666667,0.13043479,0.21052632,0,0,2.64285714285714,-0.0867148786783218,1.21428571,0.44736842,0.18421053,0.36842105,0.14285714,0.11494253,0.225,0.3,0.475,"A",71.7881891741963,"sa3003236",0,"sa3003236CINA","Wilfred Astudillo CIN-A"
"498",2021,"Gustavo Campero","LAA",23,126,0.07936508,0.24603175,0.32258065,0.08108108,0.29113924,8,2,5.09289241635715,0.398708864115178,1.84,0.58974359,0.08974359,0.32051282,0.28,0.13174946,0.41463415,0.18292683,0.40243902,"A",66.1697716001824,"sa3003242",0.0634920634920635,"sa3003242LAAA","Gustavo Campero LAA-A"
"499",2021,"Edgar Made","PHI",21,122,0.12295082,0.25409836,0.48387097,0.06796117,0.17567568,3,0,5.17368082258759,0.419344011694192,1.14285714,0.45070423,0.15492958,0.3943662,0.42857143,0.17880795,0.2972973,0.2027027,0.5,"A",32.0038414519146,"sa3003244",0.0245901639344262,"sa3003244PHIA","Edgar Made PHI-A"
"500",2021,"Maikel Garcia","KCR",21,120,0.09166667,0.2,0.45833333,0.08333333,0.35714286,6,3,6.2728155837912,-0.418113598600029,1.60869565,0.4625,0.25,0.2875,0.08695652,0.09006928,0.37647059,0.29411765,0.32941176,"A+",101.826777836664,"sa3003246",0.05,"sa3003246KCRA+","Maikel Garcia KCR-A+"
"501",2021,"Maikel Garcia","KCR",21,237,0.16033755,0.13924051,1.15151515,0.11282052,0.35151515,24,3,8.21951502032418,2.63317138794809,1.03333333,0.38271605,0.24691358,0.37037037,0.2,0.06564103,0.39393939,0.27272727,0.33333333,"A",129.924382564505,"sa3003246",0.10126582278481,"sa3003246KCRA","Maikel Garcia KCR-A"
"502",2021,"Eliezer Alfonzo","DET",21,137,0.05839416,0.0729927,0.8,0.22834646,0.28828829,1,0,4.52041904170439,-0.0456921532750129,1.24324324,0.39655172,0.28448276,0.31896552,0.13513514,0.06846473,0.30508475,0.27966102,0.41525424,"A",134.892178741723,"sa3003262",0.0072992700729927,"sa3003262DETA","Eliezer Alfonzo DET-A"
"503",2021,"Eliezer Alfonzo","DET",21,150,0.06666667,0.13333333,0.5,0.02919708,0.25833333,0,1,1.3340904900827,-0.707854129839688,0.9,0.38461538,0.18803419,0.42735043,0.24,0.10037879,0.31666667,0.25,0.43333333,"A+",49.4761705815509,"sa3003262",0,"sa3003262DETA+","Eliezer Alfonzo DET-A+"
"504",2021,"Luis Mieses","CHW",21,225,0.05777778,0.14666667,0.39393939,0.15763547,0.32941176,0,0,2.78234989285714,-0.546292069368064,0.97142857,0.3908046,0.20689655,0.40229885,0.25714286,0.125,0.30113636,0.28409091,0.41477273,"A",116.735112927677,"sa3003274",0,"sa3003274CHWA","Luis Mieses CHW-A"
"505",2021,"Luis Mieses","CHW",21,119,0.03361345,0.25210084,0.13333333,0.21052631,0.25,0,0,3.88244045535714,-0.072381398640573,1.23333333,0.45121951,0.18292683,0.36585366,0.33333333,0.18139535,0.38095238,0.16666667,0.45238095,"A+",73.2448910254583,"sa3003274",0,"sa3003274CHWA+","Luis Mieses CHW-A+"
"506",2021,"Steward Berroa","TOR",22,222,0.15315315,0.23423423,0.65384615,0.13043479,0.3359375,37,5,9.40811993154342,4.52964012697339,1.24444444,0.43076923,0.22307692,0.34615385,0.22222222,0.10955711,0.33823529,0.25,0.41176471,"A",114.581025133896,"sa3003276",0.166666666666667,"sa3003276TORA","Steward Berroa TOR-A"
"507",2021,"Diego Infante","TBR",21,327,0.14067278,0.26299694,0.53488372,0.19485295,0.36464088,18,7,7.85827830015201,-0.628779447637498,1.4137931,0.44324324,0.24324324,0.31351351,0.06896552,0.12853864,0.34920635,0.23809524,0.41269841,"A",131.554403988452,"sa3003280",0.055045871559633,"sa3003280TBRA","Diego Infante TBR-A"
"508",2021,"Abiezel Ramirez","TBR",21,230,0.1173913,0.37391304,0.31395349,0.22051282,0.41747573,13,3,7.87541514827149,0.627614295110106,1.35135135,0.45454545,0.20909091,0.33636364,0.24324324,0.20398593,0.20175439,0.3245614,0.47368421,"A",125.165897149908,"sa3003282",0.0565217391304348,"sa3003282TBRA","Abiezel Ramirez TBR-A"
"509",2021,"Jose Peroza","NYM",21,278,0.14748201,0.24100719,0.6119403,0.1681416,0.35947712,5,0,5.68277892772924,0.364090904593467,0.78787879,0.33333333,0.24358974,0.42307692,0.18181818,0.15443279,0.3836478,0.21383648,0.40251572,"A",135.706366460061,"sa3003288",0.0179856115107914,"sa3003288NYMA","Jose Peroza NYM-A"
"510",2021,"Francisco Acuna","PIT",21,117,0.11965812,0.25641026,0.46666667,0.11,0.20588235,6,1,5.73667617712096,0.598411860875785,0.83333333,0.36764706,0.19117647,0.44117647,0.2,0.09387755,0.28571429,0.24285714,0.47142857,"A+",59.6757802015509,"sa3003291",0.0512820512820513,"sa3003291PITA+","Francisco Acuna PIT-A+"
"511",2021,"Francisco Acuna","PIT",21,65,0.10769231,0.18461538,0.58333333,0.14545454,0.28571429,0,0,2.64285714285714,-0.122846078127622,1.13333333,0.41463415,0.2195122,0.36585366,0.33333333,0.07239819,0.22727273,0.20454545,0.56818182,"A",107.459464759661,"sa3003291",0,"sa3003291PITA","Francisco Acuna PIT-A"
"512",2021,"Oswald Peraza","NYY",21,127,0.09448819,0.18897638,0.5,0.22522522,0.34939759,16,1,6.661585375,2.55705109145492,1,0.36046512,0.27906977,0.36046512,0.32258065,0.14718615,0.32954545,0.19318182,0.47727273,"A+",144.991251686896,"sa3003305",0.125984251968504,"sa3003305NYYA+","Oswald Peraza NYY-A+"
"513",2021,"Oswald Peraza","NYY",21,232,0.06034483,0.22844828,0.26415094,0.17209302,0.3483871,11,2,7.1637424320333,1.22234207997098,1.34615385,0.44303797,0.2278481,0.32911392,0.34615385,0.1339174,0.28395062,0.22839506,0.48765432,"AA",114.689869847365,"sa3003305",0.0474137931034483,"sa3003305NYYAA","Oswald Peraza NYY-AA"
"514",2021,"Marcos Gonzalez","CLE",21,145,0.08275862,0.31724138,0.26086957,0.16793893,0.33333333,0,2,2.03067764285714,-0.938675319310277,1.24137931,0.42352941,0.23529412,0.34117647,0.20689655,0.12943262,0.36046512,0.18604651,0.45348837,"AA",95.7722575500364,"sa3003311",0,"sa3003311CLEAA","Marcos Gonzalez CLE-AA"
"515",2021,"Sean Mendoza","HOU",21,80,0.0375,0.325,0.11538462,0.13888889,0.25,4,0,6.94053159981694,0.642593822441995,0.9,0.4,0.15555556,0.44444444,0.2,0.17363344,0.29787234,0.38297872,0.31914894,"A",63.8793407997891,"sa3003312",0.05,"sa3003312HOUA","Sean Mendoza HOU-A"
"516",2021,"Alexander Canario","SFG",21,274,0.12043796,0.28832117,0.41772152,0.19747899,0.30718954,15,3,8.05171507270423,1.12224575970321,0.82432432,0.3961039,0.12337662,0.48051948,0.25675676,0.13742437,0.24691358,0.2037037,0.54938272,"A",95.9460877171399,"sa3003316",0.0547445255474453,"sa3003316SFGA","Alexander Canario SFG-A"
"517",2021,"Alexander Canario","CHC",21,50,0.06,0.28,0.21428571,0.29787235,0.31034483,1,1,2.95404625370692,-0.325892568565905,0.6,0.28125,0.25,0.46875,0.13333333,0.17277487,0.3030303,0.24242424,0.45454545,"A+",136.085391109495,"sa3003316",0.02,"sa3003316CHCA+","Alexander Canario CHC-A+"
"518",2021,"Angel Aponte","TEX",21,112,0.08035714,0.20535714,0.39130435,0.14,0.32,11,2,8.68126763796319,0.956063308753073,1.44,0.48648649,0.17567568,0.33783784,0.28,0.13942308,0.21518987,0.34177215,0.44303797,"A",105.615715117369,"sa3003319",0.0982142857142857,"sa3003319TEXA","Angel Aponte TEX-A"
"519",2021,"Nerio Rodriguez","HOU",21,297,0.13804714,0.23905724,0.57746479,0.104,0.32960894,2,1,4.79982458142347,-0.893259458243846,1.45454545,0.45454545,0.23295455,0.3125,0.14545455,0.10752688,0.34065934,0.29120879,0.36813187,"A",100.634294053099,"sa3003325",0.00673400673400673,"sa3003325HOUA","Nerio Rodriguez HOU-A"
"520",2021,"Wenceel Perez","DET",21,107,0.11214953,0.19626168,0.57142857,0.10869565,0.36619718,9,1,7.82700020966988,1.07995798438787,2.625,0.5915493,0.18309859,0.22535211,0.125,0.11655012,0.36986301,0.26027397,0.36986301,"A",119.717701139975,"sa3003326",0.0841121495327103,"sa3003326DETA","Wenceel Perez DET-A"
"521",2021,"Wenceel Perez","DET",21,235,0.08085106,0.21276596,0.38,0.08095238,0.28301887,7,1,6.67908356695735,0.564098868519067,2.27027027,0.54545455,0.21428571,0.24025974,0.13513514,0.09339975,0.3125,0.225,0.4625,"A+",67.5869151401293,"sa3003326",0.0297872340425532,"sa3003326DETA+","Wenceel Perez DET-A+"
"522",2021,"Franklin Soto","STL",21,227,0.07488987,0.30396476,0.24637681,0.10784313,0.32330827,2,3,2.53301768062411,-1.40604036673903,1.5,0.48529412,0.19117647,0.32352941,0.29545455,0.19086651,0.29710145,0.2173913,0.48550725,"A",75.3997726414001,"sa3003328",0.00881057268722467,"sa3003328STLA","Franklin Soto STL-A"
"523",2021,"Deury Carrasco","HOU",21,83,0.21686747,0.3253012,0.66666667,0.203125,0.42857143,0,1,2.34814201870086,-0.606758256908506,0.71428571,0.27027027,0.35135135,0.37837838,0.28571429,0.12228261,0.35135135,0.21621622,0.43243243,"A+",150.304295185813,"sa3003330",0,"sa3003330HOUA+","Deury Carrasco HOU-A+"
"524",2021,"Hugo Cardona","TOR",21,73,0.15068493,0.36986301,0.40740741,0.15254237,0.4516129,9,1,8.94000537082456,1.15944662317633,2.5,0.48387097,0.32258065,0.19354839,0.33333333,0.14754098,0.28125,0.28125,0.4375,"A",127.846891957204,"sa3003339",0.123287671232877,"sa3003339TORA","Hugo Cardona TOR-A"
"525",2021,"Jean Carmona","BAL",21,195,0.1025641,0.30769231,0.33333333,0.15606936,0.37037037,4,3,6.0675810112446,-1.12608979362994,1.61764706,0.5,0.19090909,0.30909091,0.17647059,0.16361257,0.20353982,0.24778761,0.54867257,"A",109.090438440176,"sa3003340",0.0205128205128205,"sa3003340BALA","Jean Carmona BAL-A"
