batter,Season,Pitches,Whiff,xWhiff,In_Whiff,OOZ.Swing,OOZ.xSwing,OOZ,IZ.Swing,IZ.xSwing,IZ,wOBA,xwOBA,In_wOBA,xwOBA_Swing,xwOBA_Take,SAE,Name
112526,2016,230,0.18696,0.09453,0.0668615708699868,0.39706,0.2981,0.0646015533681132,0.39062,0.65922,-0.195925313457795,0.1234,0.3398,-0.00601157598701949,0.3357,0.3425,98.79,Bartolo Colon
116338,2015,2079,0.114,0.10292,-0.00143590404036063,0.33039,0.28262,0.0301239012415188,0.72387,0.64504,0.0888706896105163,0.3094,0.3316,8.08266874428456e-4,0.3602,0.2988,108.62,Torii Hunter
120074,2015,2475,0.09818,0.1002,-0.0133190151793333,0.25088,0.25614,-0.026698450032363,0.70501,0.65079,0.0631082742749829,0.3833,0.3278,0.043098602137678,0.3719,0.2918,113.45,David Ortiz
120074,2016,2447,0.07683,0.09956,-0.0330817657751881,0.25976,0.25329,-0.0122313070148295,0.67972,0.63453,0.0594075289361198,0.4219,0.3255,0.0688846822816111,0.3714,0.2895,114.1,David Ortiz
121347,2015,2489,0.13138,0.10092,0.0177586935425265,0.24968,0.27821,-0.0472174710264184,0.67106,0.64989,0.0306252477749089,0.3582,0.3316,0.0491007631322675,0.373,0.2991,112.48,Alex Rodriguez
121347,2016,896,0.1317,0.10283,0.0170418545836459,0.35357,0.28324,0.0517743530833024,0.65747,0.65702,0.0151989218401416,0.2662,0.3365,-0.0144975739336841,0.3658,0.3083,108.71,Alex Rodriguez
133380,2015,1801,0.08828,0.10065,-0.0208409714643798,0.38826,0.25636,0.104033506219053,0.73536,0.6239,0.119536322780638,0.3076,0.3308,-0.0144238664370081,0.3611,0.2964,109.16,Aramis Ramirez
134181,2015,2266,0.07458,0.10067,-0.0378887160282858,0.39657,0.25804,0.115727878883498,0.62315,0.63911,-8.97082068769874e-4,0.3545,0.3313,0.0184915042295715,0.3594,0.305,108.48,Adrian Beltre
134181,2016,2411,0.07092,0.10267,-0.0384577456706242,0.39851,0.24734,0.131897979251844,0.64675,0.63985,0.0256786894630255,0.3883,0.3316,0.0405950416066384,0.3624,0.3021,109.29,Adrian Beltre
134181,2017,1551,0.08124,0.10854,-0.0383526920545822,0.34125,0.28215,0.0588263718149417,0.67318,0.64068,0.0324098825814473,0.3963,0.3317,0.0463989107323023,0.3643,0.3026,109.83,Adrian Beltre
134181,2018,1905,0.09659,0.1068,-0.0282287323453124,0.33755,0.2812,0.0598433464951982,0.62246,0.6564,-0.0271120511206108,0.3394,0.3356,0.0262727490341566,0.364,0.312,108.46,Adrian Beltre
136860,2015,2050,0.07463,0.10115,-0.0367232526643305,0.3097,0.28653,9.39122529725654e-4,0.65273,0.65363,0.0081792508436043,0.3498,0.3342,0.0235404930870405,0.3664,0.3071,109.63,Carlos Beltran
136860,2016,2156,0.07885,0.09808,-0.027227263021169502,0.29819,0.26873,0.0152492907587094,0.66224,0.6442,0.0343420257489797,0.3674,0.3344,0.0440076158493692,0.367,0.3069,109.75,Carlos Beltran
136860,2017,1892,0.08985,0.10599,-0.0267617146489362,0.34583,0.30289,0.0444646837201418,0.66012,0.63943,0.0241468654876213,0.3013,0.3353,-0.0147726695485033,0.362,0.3109,107.96,Carlos Beltran
150029,2015,1557,0.08414,0.10393,-0.0270679731905828,0.28809,0.28891,-0.0162033017248542,0.51298,0.64917,-0.11968778409194,0.2999,0.3403,-0.0160878413067582,0.3693,0.3225,108.52,Jayson Werth
150029,2016,2758,0.07252,0.10444,-0.0391138287319224,0.24843,0.29645,-0.06069378520922,0.52624,0.66579,-0.118638988822287,0.3302,0.3414,0.00670373153965372,0.3728,0.3221,109.2,Jayson Werth
150029,2017,1279,0.07819,0.10445,-0.0358660002875425,0.22297,0.29153,-0.0625788632610174,0.55146,0.66975,-0.108750699302945,0.3225,0.3379,-0.00405671201034435,0.3715,0.3168,109.94,Jayson Werth
150212,2015,1522,0.11367,0.09872,0.00490239618147676,0.35865,0.25601,0.0768833824631884,0.67097,0.65018,0.0314779528041806,0.3251,0.3376,0.0237878498400665,0.3603,0.3134,106.72,Michael Cuddyer
150229,2015,1442,0.07143,0.09366,-0.0299325214147168,0.37223,0.2523,0.0921532982148081,0.75658,0.64514,0.120639032696024,0.3441,0.3285,0.00734841940090956,0.3584,0.2929,109.1,A. J. Pierzynski
150229,2016,820,0.1,0.09695,-0.00531782361259087,0.42643,0.26271,0.139452338901031,0.7551,0.64084,0.121698448424807,0.2424,0.3339,-0.0575607288681145,0.3557,0.3026,106.53,A. J. Pierzynski
217100,2015,240,0.09583,0.10262,-0.0106176151812106,0.33735,0.27909,0.0390423431371485,0.71186,0.64667,0.0589111635254232,0.209,0.3332,-0.0409342437329485,0.3657,0.2974,109.75,Willie Bloomquist
276519,2015,2124,0.07439,0.10059,-0.033072579076337,0.2503,0.2935,-0.0604250452308645,0.65511,0.65371,0.0145707513551251,0.2869,0.3392,-0.0437667521007371,0.3737,0.3115,110.17,Jimmy Rollins
276519,2016,670,0.08507,0.09887,-0.0226620645998899,0.27852,0.31038,-0.0468821899098913,0.61184,0.66453,-0.0372033556135906,0.2859,0.3356,-0.0236668328163803,0.3664,0.3117,109.18,Jimmy Rollins
285078,2015,669,0.18087,0.10778,0.0532947026533198,0.38602,0.28614,0.0681411055618314,0.75969,0.64575,0.115338826232324,0.3247,0.3227,0.0342027999565131,0.3564,0.2851,110.44,Josh Hamilton
346874,2015,1525,0.11344,0.10527,-0.00107454150375373,0.36259,0.28077,0.0591758368748731,0.7741,0.64074,0.140999987682501,0.3238,0.3283,0.00624995274201501,0.369,0.285,112.4,Juan Uribe
346874,2016,918,0.1024,0.10625,-0.011840874208813,0.35656,0.26497,0.0707943250171463,0.75831,0.63772,0.130047627322658,0.2746,0.3333,-0.0369787477535483,0.3702,0.2917,111.07,Juan Uribe
400085,2015,1619,0.03768,0.09484,-0.0666564788704687,0.23672,0.2681,-0.0523186761153165,0.60967,0.65164,-0.0273028855605443,0.2521,0.3381,-0.0758985716580146,0.3702,0.3139,109.49,Ichiro Suzuki
400085,2016,1431,0.0615,0.09693,-0.0441781121009597,0.24417,0.28063,-0.0517800808859316,0.61227,0.64871,-0.0189581150864093,0.326,0.3389,-0.0193577001095791,0.3683,0.3165,108.68,Ichiro Suzuki
400085,2017,862,0.07541,0.09814,-0.0358347917765539,0.29085,0.30524,-0.0104809455354248,0.6056,0.67494,-0.0563157276404653,0.2939,0.3442,-0.0326800941128257,0.3692,0.3235,107.26,Ichiro Suzuki
400085,2018,160,0.08125,0.09627,-0.0242378697013659,0.26,0.26488,-0.00561877787539801,0.63043,0.63031,0.00691319011083848,0.217,0.3426,-0.0323239831157812,0.3701,0.3177,108.03,Ichiro Suzuki
400121,2015,1891,0.05923,0.099,-0.0465757181055005,0.31105,0.27515,0.0147515855381933,0.66208,0.66985,0.0029429462269405,0.2878,0.3325,-0.0424859531002206,0.3669,0.3013,110.35,Victor Martinez
400121,2016,2279,0.07152,0.10272,-0.0413079762274409,0.30753,0.27135,0.0225676115325567,0.65392,0.65205,0.0190468278719525,0.3566,0.3323,0.0219189227849924,0.367,0.3019,110.44,Victor Martinez
400121,2017,1614,0.07001,0.10202,-0.0420623572329553,0.28892,0.30148,-0.0079420873020739,0.6796,0.63966,0.0446902421558888,0.3117,0.3393,-0.0373897397127056,0.3744,0.3083,110.34,Victor Martinez
400121,2018,1901,0.0647,0.10073,-0.0498647522910572,0.34422,0.31062,0.0394593529710587,0.6845,0.64831,0.0432630805755824,0.295,0.3363,-0.0468320460840208,0.3689,0.3048,109.69,Victor Martinez
400284,2015,1603,0.05365,0.09709,-0.0510153104714376,0.22458,0.26982,-0.0588580539884636,0.58246,0.64634,-0.0470886234166245,0.2834,0.3366,-0.0502300866752349,0.3725,0.3119,110.67,Chase Utley
400284,2016,2213,0.0714,0.09884,-0.034500594562779,0.17862,0.27092,-0.103948245181689,0.58266,0.66205,-0.0641889316378284,0.3184,0.3401,-0.0109681768474826,0.376,0.3161,110.56,Chase Utley
400284,2017,1313,0.05179,0.09734,-0.0560438240031452,0.18162,0.29255,-0.108012715606798,0.57227,0.65403,-0.0707672560109985,0.315,0.3428,-0.0345320188160821,0.3807,0.3189,111.06,Chase Utley
400284,2018,751,0.04394,0.09881,-0.0663769706641025,0.13858,0.28674,-0.127977252623088,0.57216,0.68236,-0.0925211151579139,0.2818,0.341,-0.0403596191629887,0.3778,0.3186,110.79,Chase Utley
405395,2015,2499,0.06603,0.10241,-0.0453978464426985,0.33513,0.25388,0.0566794213727591,0.6296,0.64256,7.32572192684021e-4,0.3381,0.3343,2.69728477195736e-4,0.3666,0.3072,109.66,Albert Pujols
405395,2016,2499,0.06603,0.1037,-0.0458852815446139,0.37202,0.28456,0.0716019407701319,0.62469,0.65221,-0.0114824572304779,0.3413,0.3334,0.0022583449445063,0.3635,0.3079,109.03,Albert Pujols
405395,2017,2435,0.08994,0.10712,-0.0300265396426122,0.3619,0.30184,0.0629475758741608,0.63841,0.64518,-0.00112186489607266,0.2902,0.3316,-0.0439141193086837,0.3616,0.3048,109.05,Albert Pujols
405395,2018,1803,0.08042,0.10662,-0.0391944569374428,0.38669,0.32253,0.0666987481450204,0.66197,0.61839,0.0448401922601699,0.3176,0.3328,-0.01443831734583,0.3622,0.3052,108.83,Albert Pujols
405395,2019,2023,0.07464,0.10812,-0.0482085180001383,0.34495,0.31277,0.0421984692087924,0.59559,0.64116,-0.0314460492242223,0.3216,0.3335,-0.0327664394477868,0.3623,0.3107,108.64,Albert Pujols
407781,2015,1965,0.17252,0.10644,0.054312490140858,0.42018,0.27263,0.118393388805563,0.81298,0.64599,0.174119764220693,0.3303,0.3271,0.0580417849251678,0.3558,0.2838,108.77,Marlon Byrd
407781,2016,491,0.18126,0.11191,0.0526147914707133,0.35971,0.3241,0.0279027108422494,0.76596,0.65767,0.116204804856844,0.332,0.3346,0.0303226771630106,0.3579,0.3034,106.96,Marlon Byrd
407793,2015,229,0.131,0.10323,0.0177813759833661,0.42,0.27542,0.07451737833492,0.552,0.6509,-0.0634685676964007,0.14,0.3443,-0.0466360017548079,0.3577,0.333,103.89,John Lackey
407812,2015,1055,0.10332,0.09884,-0.0071081043695554,0.21038,0.25604,-0.0623614368075997,0.79287,0.65878,0.139148522726975,0.3653,0.3279,0.0180120619316959,0.3711,0.287,113.17,Matt Holliday
407812,2016,1540,0.09156,0.09449,-0.011793610673512,0.29424,0.25604,0.024090145246798,0.71346,0.64483,0.0812105414368001,0.3464,0.3331,0.00294834460647707,0.3697,0.2987,110.99,Matt Holliday
407812,2017,1696,0.12146,0.10583,0.00255984976459782,0.25458,0.30002,-0.0453345393920253,0.65256,0.65531,0.0014970015307687,0.3367,0.3343,0.0282908901274071,0.3669,0.3082,109.75,Matt Holliday
407812,2018,272,0.125,0.10868,-0.00177036221571775,0.23333,0.2677,-0.0306173880477136,0.69048,0.6882,2.91482556478277e-4,0.4016,0.3346,0.0254771978510073,0.3644,0.3077,108.91,Matt Holliday
407822,2015,179,0.15084,0.08993,0.0388144008303071,0.62903,0.33934,0.180226279801522,0.61856,0.66354,-0.0215690622008759,0.09,0.3438,-0.0397307700994092,0.3467,0.34,100.84,Jorge De La Rosa
407822,2016,174,0.17241,0.10099,0.0490683413995558,0.50633,0.30862,0.139883452717324,0.64,0.70306,-0.0297591726819742,0.2,0.3315,-0.0156151791922427,0.3484,0.3113,105.1,Jorge De La Rosa
407893,2015,1810,0.08674,0.09906,-0.0214936134371963,0.24343,0.2565,-0.0344713373069774,0.66828,0.64924,0.0297487299909178,0.3791,0.3314,0.0485210396208096,0.3747,0.2989,113.07,Mark Teixeira
407893,2016,1775,0.0907,0.1004,-0.0183719273832006,0.25358,0.26722,-0.0277150524246247,0.63171,0.64623,0.00117208117157907,0.295,0.3357,-0.021435606911963,0.3726,0.3082,110.99,Mark Teixeira
408045,2015,2696,0.06269,0.09662,-0.0455859557920643,0.21033,0.27681,-0.0848098000950302,0.57143,0.66569,-0.0800074672459817,0.3288,0.3379,0.00764220131266016,0.36870000000000003,0.3167,109.12,Joe Mauer
408045,2016,2426,0.04946,0.09639,-0.0545328156486302,0.15693,0.28448,-0.14350409069387,0.50127,0.6576,-0.134651900787018,0.337,0.3387,-0.00965315127795383,0.37,0.3216,109.24,Joe Mauer
408045,2017,2538,0.04098,0.10128,-0.0713208592966208,0.17372,0.31059,-0.128238776120949,0.52716,0.68865,-0.152213096229312,0.3643,0.3456,0.00391777904713515,0.3787,0.3264,109.58,Joe Mauer
408045,2018,2192,0.04653,0.10063,-0.0676029971951844,0.17722,0.30493,-0.113990804960672,0.49608,0.67107000000000006,-0.158708293136605,0.3256,0.3479,-0.0131092188890466,0.3753,0.3329,107.88,Joe Mauer
408047,2015,637,0.09105,0.09206,-0.00808650687406921,0.31579,0.23645,0.0555102337247726,0.74306,0.63313,0.113130287631981,0.3622,0.3257,0.0249001702405175,0.3559,0.2928,109.27,Justin Morneau
408047,2016,833,0.12845,0.10243,0.0150585451346336,0.33516,0.29232,0.0251732706055908,0.79096,0.67537,0.122024783948027,0.3126,0.3271,0.0146116111442592,0.3535,0.2945,108.07,Justin Morneau
408234,2015,1979,0.09601,0.09699,-0.0107779298017554,0.28209,0.23334,0.0292462668027779,0.68107,0.64043,0.0518660675721671,0.4169,0.3274,0.0819901396476976,0.3645,0.2968,111.33,Miguel Cabrera
408234,2016,2463,0.10313,0.10035,-0.00755136630401754,0.33376,0.25491,0.0658899343563812,0.71197,0.64953,0.0773814522436527,0.402,0.3327,0.0733512638934562,0.3672,0.299,110.37,Miguel Cabrera
408234,2017,1991,0.10999,0.10807,-0.0112700598788161,0.35884,0.28637,0.0746230302023073,0.72834,0.65527,0.0765437256512241,0.3239,0.3337,3.17549512247383e-4,0.3667,0.2999,109.89,Miguel Cabrera
408234,2018,599,0.10017,0.10305,-0.0152392476727523,0.30994,0.27886,0.0329635910806199,0.69097,0.67352,0.0221933166651264,0.3609,0.3371,0.00896257589280327,0.3724,0.3079,110.47,Miguel Cabrera
408234,2019,1967,0.1088,0.10903,-0.0143562480244682,0.34586,0.2952,0.0600278080535921,0.68062,0.64971,0.0465915079269849,0.3343,0.3339,-0.00634572573138928,0.3655,0.3029,109.46,Miguel Cabrera
408236,2015,2474,0.09984,0.0962,-0.00314271847741788,0.29592,0.26668,0.0112846191752099,0.73448,0.65163,0.0919826052660624,0.3588,0.3308,0.0337344499146432,0.367,0.2947,110.94,Adrian Gonzalez
408236,2016,2360,0.09746,0.09771,-0.00929362783604706,0.26809,0.26769,-0.0167111544583071,0.71165,0.64348,0.0791129870858091,0.3433,0.334,0.0161740755213851,0.3715,0.2994,111.23,Adrian Gonzalez
408236,2017,881,0.11124,0.09546,0.00342779905081884,0.26023,0.25465,0.00510968321485546,0.74341,0.64144,0.102631091262872,0.2882,0.3381,-0.0376419948182476,0.3707,0.3051,109.64,Adrian Gonzalez
408236,2018,686,0.11953,0.10026,0.00582122615046467,0.36823,0.28532,0.0843331816331687,0.74747,0.65376,0.0924590366366068,0.2872,0.3345,-0.019517213440699,0.3607,0.3043,107.83,Adrian Gonzalez
408252,2015,2154,0.09564,0.10222,-0.0161783714019192,0.38103,0.29498,0.0638893218931895,0.73884,0.64361,0.106446307694617,0.3304,0.3352,-0.00399634035803388,0.3635,0.3018,108.44,Brandon Phillips
408252,2016,2066,0.10407,0.10306,-0.00773087618866747,0.41522,0.28419,0.112435278198337,0.75372,0.64019,0.12543465107513,0.3309,0.332,0.00360734462178532,0.3578,0.2968,107.77,Brandon Phillips
408252,2017,2034,0.10521,0.10302,-0.00893117340563919,0.43531,0.29395,0.137395995913638,0.75133,0.638,0.116813641855535,0.3302,0.328,-0.00129861692210856,0.3558,0.2922,108.48,Brandon Phillips
408299,2015,1555,0.09132,0.10408,-0.0219656941862242,0.37358,0.29448,0.0565570906899108,0.599,0.63152,-0.0200939106362643,0.2514,0.3379,-0.0572671000069598,0.3629,0.3153,107.4,Omar Infante
408299,2016,519,0.10405,0.11261,-0.014702564405451,0.4,0.34377,0.0381525509266061,0.61481,0.64541,-0.00926232456532037,0.2772,0.3378,-0.0330641846137966,0.3666,0.3118,108.53,Omar Infante
408307,2015,692,0.10838,0.10137,4.6844185073605e-4,0.36981,0.28563,0.0590739039999683,0.69846,0.65514,0.054555468050098,0.3061,0.3351,0.00438106135883653,0.3635,0.3039,108.48,Carl Crawford
408307,2016,290,0.0931,0.09599,-0.0124055265812062,0.32773,0.29946,0.00615969186761883,0.76923,0.6259,0.127451904635514,0.2218,0.338,-0.052427748549427,0.3742,0.2987,110.71,Carl Crawford
408314,2015,1801,0.07385,0.10044,-0.0364741205757775,0.36877,0.30656,0.036281070993269,0.66271,0.63933,0.0377110325638911,0.3007,0.3347,-0.0245695927144153,0.362,0.3075,108.16,Jose Reyes
408314,2016,1043,0.0815,0.1025,-0.0276858121301241,0.32952,0.30372,0.0072844571011407,0.60805,0.65637,-0.025773306972343,0.338,0.3332,0.0125331779949818,0.3567,0.3138,107.05,Jose Reyes
408314,2017,2038,0.07507,0.10161,-0.0381368903964811,0.31644,0.3293,-0.00932192888150932,0.61675,0.64659,-0.0214823139484243,0.3198,0.339,-0.0284165975639167,0.3647,0.3181,107.58,Jose Reyes
408314,2018,961,0.07388,0.10204,-0.0438364816340804,0.26685,0.31538,-0.0394052660059864,0.66522,0.67248,-0.00222837156688716,0.2636,0.3394,-0.0533338582746047,0.3737,0.3109,110.11,Jose Reyes
424325,2015,716,0.16341,0.09474,0.0530604825336597,0.23301,0.23284,-0.017432997134572,0.70739,0.66316,0.0509174831285524,0.2254,0.3365,-0.0292304818485463,0.373,0.3023,110.85,David Ross
424325,2016,842,0.13064,0.10171,0.0192898055998373,0.24034,0.25223,-0.0196268542838801,0.67059,0.66864,0.0155723163479168,0.3208,0.3389,0.00899158813652193,0.3761,0.3071,110.98,David Ross
424825,2015,533,0.08443,0.1051,-0.0299968361623408,0.2,0.29102,-0.104978722649218,0.61594,0.63231,-0.00259043707273228,0.2262,0.3377,-0.0606856187788002,0.3721,0.3135,110.19,Coco Crisp
424825,2016,1868,0.07334,0.10035,-0.034124172073911,0.26982,0.28947,-0.0329189482383743,0.59416,0.65112,-0.0361704876705568,0.3117,0.3384,-0.032031821879596,0.3722,0.3139,109.99,Coco Crisp
425509,2015,2433,0.10727,0.10461,-0.00694840546981907,0.28056,0.28831,-0.0280846102850378,0.74468,0.64219,0.115116053407125,0.337,0.3311,0.0162051437531618,0.3702,0.2919,111.81,Jhonny Peralta
425509,2016,1188,0.08418,0.10315,-0.0262571537472281,0.20141,0.25424,-0.06241062883387,0.69176,0.64819,0.0546737706995897,0.3136,0.3342,-0.00988395863469187,0.3749,0.2992,112.18,Jhonny Peralta
425509,2017,214,0.1028,0.10357,-0.0125123659563693,0.23636,0.27439,-0.0279394645506123,0.70874,0.67725,0.0250347623939773,0.2429,0.3342,-0.0303721719527969,0.3697,0.2987,110.62,Jhonny Peralta
425549,2015,851,0.11633,0.10741,-0.00285521518053313,0.42023,0.30384,0.0827369162954915,0.70794,0.65445,0.0554148328152355,0.2902,0.3372,0.00697928762750527,0.3582,0.3118,106.23,Clint Barmes
425557,2015,315,0.11429,0.09806,0.00272865532681892,0.27,0.29073,-0.0246189302799844,0.65517,0.66413,6.30438330777842e-4,0.3269,0.332,0.0245833404920997,0.3646,0.3052,109.82,Jeff Baker
425560,2015,1900,0.10737,0.10054,-0.0026612971014729,0.25815,0.28228,-0.0469187185973283,0.62232,0.65074,-0.0143265494357722,0.2917,0.3377,-0.0151638896561636,0.3742,0.3102,110.81,Adam LaRoche
425567,2015,1521,0.08021,0.1077,-0.0361334938302596,0.28221,0.2822,-0.0143309507626632,0.65535,0.63962,0.0250247746445979,0.283,0.3365,-0.0294763929402772,0.3688,0.3075,109.6,Alex Rios
425664,2015,774,0.07364,0.10491,-0.0421817261363436,0.26368,0.26612,-0.0105651616079169,0.51263,0.64089,-0.107133243074004,0.2788,0.334,-0.0313079910592933,0.3534,0.3211,105.81,Shane Victorino
425766,2015,1294,0.05951,0.09305,-0.0414278925798317,0.30619,0.24149,0.0390990333000886,0.71256,0.63617,0.0806360306407514,0.2997,0.3328,-0.0360162695281944,0.3663,0.3016,110.07,James Loney
425766,2016,1241,0.05318,0.09832,-0.052649398871285,0.30078,0.2724,0.0117684683782319,0.75978,0.65428,0.115963026278639,0.31,0.3307,-0.0274566164186599,0.3665,0.294,110.83,James Loney
425772,2015,391,0.14834,0.10371,0.027986354930695,0.33043,0.32476,-0.0162468632911493,0.68421,0.65102,0.0409886304194379,0.2333,0.3338,-0.0350308363630714,0.3648,0.3038,109.29,Jeff Mathis
425772,2016,438,0.14612,0.10625,0.0224572939535983,0.18868,0.28698,-0.0844591422421486,0.7004,0.63861,0.066148604427414,0.2713,0.3452,-0.00599054897717285,0.3711,0.3169,107.5,Jeff Mathis
425772,2017,734,0.1594,0.11125,0.0349564295391538,0.30818,0.3197,-0.0110912780339508,0.68983,0.65264,0.0402237435450829,0.2648,0.3365,-0.0216344457281381,0.3663,0.3052,108.86,Jeff Mathis
425772,2018,875,0.13143,0.10726,0.0102401422269849,0.188,0.31652,-0.106842567200181,0.65977,0.64922,0.016673815589165,0.2541,0.3347,-0.0273804507579899,0.3684,0.3082,110.07,Jeff Mathis
425772,2019,926,0.16739,0.10875,0.0405726584681494,0.26459,0.33126,-0.0490036023586033,0.68421,0.66087,0.0347013471147677,0.1981,0.3377,-0.0572634814955653,0.3623,0.3112,107.28,Jeff Mathis
425783,2015,2590,0.10077,0.10175,-0.0137278888283579,0.24138,0.29873,-0.0766207043286482,0.62704,0.65532,-0.0130275272180001,0.3717,0.3383,0.0534419303111866,0.3774,0.3104,111.56,Shin-Soo Choo
425783,2016,833,0.07803,0.10047,-0.0282789461271596,0.24924,0.29562,-0.0588190553434699,0.53717,0.65447,-0.092584054348987,0.3461,0.3414,0.00487022654332776,0.3756,0.3199,110.02,Shin-Soo Choo
425783,2017,2487,0.08846,0.10464,-0.0297405375976103,0.23117,0.32333,-0.0848332589481988,0.62772,0.66672,-0.0348370791725044,0.3526,0.3435,0.00535174996059525,0.3823,0.3156,111.3,Shin-Soo Choo
425783,2018,2748,0.10153,0.10355,-0.0195571703067262,0.24329,0.31502,-0.0623009715007501,0.60556,0.66614,-0.051569796133997,0.3716,0.3402,0.0432766942069688,0.3798,0.3131,111.64,Shin-Soo Choo
425783,2019,2635,0.11613,0.10997,-0.00954635794528076,0.22314,0.31489,-0.0783143050185658,0.6407,0.67187,-0.0168334735425108,0.3753,0.3423,0.0313635144542172,0.3825,0.3131,111.74,Shin-Soo Choo
425784,2015,1173,0.16454,0.10395,0.0468476422674255,0.4121,0.29774,0.0844782768157169,0.74132,0.66139,0.0861272990553224,0.2107,0.3333,-0.0595280315993935,0.3615,0.2974,108.46,Rene Rivera
425784,2016,748,0.13636,0.10946,0.0200538607779278,0.32836,0.25839,0.0528976292687892,0.68817,0.65026,0.0486441332608135,0.2822,0.3321,-0.00811207603025242,0.36,0.3016,108.4,Rene Rivera
425784,2017,863,0.16802,0.10781,0.0445893919564122,0.37662,0.31066,0.0627205796698018,0.70522,0.65238,0.0567249736447613,0.3114,0.3319,0.0280730752777136,0.3596,0.2982,108.35,Rene Rivera
425784,2018,356,0.18258,0.1207,0.0403830108943606,0.34783,0.34773,0.0062717892025243,0.71751,0.66108,0.0493790630296473,0.3099,0.3347,0.0322367099956961,0.3603,0.3044,107.65,Rene Rivera
425796,2015,1169,0.12917,0.10383,0.0148982134476863,0.48219,0.25139,0.200837007015037,0.71402,0.63843,0.0847944428491894,0.3233,0.3252,0.043332808556653,0.3477,0.2965,106.92,Jeff Francoeur
425796,2016,1230,0.1748,0.10401,0.0563377567496955,0.47046,0.2633,0.184812136694934,0.71636,0.64166,0.0851881358569948,0.3085,0.3279,0.0346424255411571,0.3498,0.2993,106.68,Jeff Francoeur
425834,2015,875,0.15086,0.10213,0.0361303596833294,0.21101,0.26226,-0.066224285766239,0.74828,0.66547,0.0869906717361248,0.3427,0.3369,0.0392092729027107,0.3778,0.2976,112.14,B. J. Upton
425834,2016,2011,0.16012,0.10567,0.0450320530937304,0.32075,0.27231,0.0307116177733886,0.68924,0.65923,0.0457345423955777,0.308,0.3395,0.0210541939503411,0.3757,0.3033,110.66,B. J. Upton
425844,2015,239,0.12134,0.10831,0.00478454723688879,0.54386,0.29035,0.151728063396572,0.752,0.64832,0.0950954541476786,0.2221,0.3366,-0.0280092486322248,0.3547,0.3092,105.38,Zack Greinke
425844,2017,288,0.10764,0.10155,-2.92421874728841e-4,0.32394,0.30067,0.0234964237094276,0.62676,0.63897,-0.00707542328832414,0.2203,0.3369,-0.0314122755696116,0.363,0.3137,107.75,Zack Greinke
425877,2015,1808,0.07965,0.09904,-0.0281490052261455,0.39567,0.25974,0.110399993986435,0.74029,0.63711,0.116258455727589,0.2925,0.3353,-0.0373957864455866,0.3686,0.2963,109.93,Yadier Molina
425877,2016,2042,0.07101,0.09975,-0.0361999185125629,0.41125,0.27123,0.116133690833351,0.71767,0.63769,0.0930590253920722,0.3509,0.337,0.0065208404457768,0.3658,0.3039,108.55,Yadier Molina
425877,2017,1952,0.09221,0.10248,-0.0230149081696582,0.37833,0.27116,0.10198948683149,0.70536,0.64761,0.0599802459422167,0.3255,0.3369,-0.00300950857466874,0.3658,0.3048,108.58,Yadier Molina
425877,2018,1966,0.08342,0.10296,-0.0308725617105222,0.42726,0.28773,0.143573608553173,0.7037,0.65285,0.0624968493639297,0.3313,0.3351,-0.00263466635795139,0.3622,0.3049,108.09,Yadier Molina
425877,2019,1551,0.09929,0.10329,-0.0208020075286384,0.42358,0.30433,0.121655256027185,0.75543,0.64985,0.118187524191089,0.3194,0.3328,-0.00426328872456389,0.3595,0.2989,108.02,Yadier Molina
425900,2015,732,0.08197,0.09602,-0.0244095520407379,0.25407,0.2712,-0.0342988873598772,0.62606,0.6644,-0.0232275502625299,0.3024,0.3357,-0.0248137851462833,0.3717,0.3083,110.72,Dioner Navarro
425900,2016,1328,0.10015,0.10054,-0.0114307610134718,0.24274,0.27728,-0.0472266931263203,0.62199,0.66321,-0.0226065605723831,0.266,0.3418,-0.0448381948399245,0.3698,0.3187,108.19,Dioner Navarro
425902,2015,2467,0.08999,0.09706,-0.0188269405549967,0.31956,0.25651,0.0444174167093756,0.70506,0.63855,0.0800210907201062,0.3675,0.3306,0.0232047453379131,0.3662,0.2975,110.77,Prince Fielder
425902,2016,1361,0.1036,0.0987,-0.00234651832388983,0.28483,0.25753,0.0105642970549439,0.65043,0.63678,0.0305143052064566,0.2929,0.3304,-0.0473683075576277,0.3649,0.3027,110.44,Prince Fielder
429664,2015,2426,0.08739,0.09716,-0.0206253068656035,0.29198,0.26314,0.0128811999597486,0.71584,0.64525,0.0820131597297283,0.3516,0.333,0.0349789311740236,0.3634,0.3026,109.13,Robinson Cano
429664,2016,2516,0.08148,0.09569,-0.0237076964133826,0.305,0.25339,0.0401856604418692,0.70183,0.63569,0.0826126286702423,0.3804,0.333,0.0461121920925996,0.3605,0.3042,108.26,Robinson Cano
429664,2017,2277,0.08696,0.10236,-0.0268302277197057,0.29559,0.27631,0.0229483025696157,0.73519,0.64095,0.0969209261992235,0.3459,0.3372,0.00152521627455677,0.3676,0.3042,109.02,Robinson Cano
429664,2018,1246,0.08186,0.09917,-0.0299500518306146,0.28352,0.27414,0.0174687467565512,0.67869,0.63422,0.051362883973264,0.373,0.3313,0.0203753421918729,0.3637,0.3017,109.78,Robinson Cano
429664,2019,1460,0.09452,0.10159,-0.023816493677826,0.31424,0.26999,0.0424655757685821,0.73817,0.65166,0.0964363533370329,0.3203,0.3343,-0.0171181648366803,0.363,0.3014,108.59,Robinson Cano
